Time,Voltage
3254.528,0.116598
3254.592,0.116587
3254.656,0.116558
3254.72,0.116544
3254.784,0.116527
3254.848,0.11652
3254.912,0.116491
3254.976,0.116492
3255.04,0.116499
3255.104,0.116497
3255.168,0.116488
3255.232,0.116472
3255.296,0.116457
3255.36,0.116441
3255.424,0.116412
3255.488,0.116378
3255.552,0.116357
3255.616,0.116329
3255.68,0.116319
3255.744,0.116301
3255.808,0.116294
3255.872,0.116297
3255.936,0.116299
3256,0.116303
3256.064,0.116305
3256.128,0.116317
3256.192,0.116326
3256.256,0.116332
3256.32,0.11635
3256.384,0.116372
3256.448,0.116387
3256.512,0.116409
3256.576,0.116423
3256.64,0.116432
3256.704,0.116445
3256.768,0.11646
3256.832,0.116469
3256.896,0.116471
3256.96,0.116481
3257.024,0.116493
3257.088,0.116523
3257.152,0.116544
3257.216,0.116558
3257.28,0.116569
3257.344,0.116566
3257.408,0.116555
3257.472,0.116541
3257.536,0.116526
3257.6,0.116497
3257.664,0.116491
3257.728,0.1165
3257.792,0.116529
3257.856,0.11653
3257.92,0.116528
3257.984,0.116517
3258.048,0.116505
3258.112,0.116497
3258.176,0.116493
3258.24,0.116502
3258.304,0.116513
3258.368,0.116539
3258.432,0.116595
3258.496,0.116681
3258.56,0.116815
3258.624,0.116799
3258.688,0.116754
3258.752,0.116708
3258.816,0.116664
3258.88,0.116645
3258.944,0.116629
3259.008,0.116625
3259.072,0.116634
3259.136,0.116645
3259.2,0.116655
3259.264,0.116687
3259.328,0.1167
3259.392,0.116707
3259.456,0.116698
3259.52,0.116693
3259.584,0.116684
3259.648,0.116661
3259.712,0.116631
3259.776,0.116602
3259.84,0.116572
3259.904,0.116559
3259.968,0.116562
3260.032,0.116564
3260.096,0.116568
3260.16,0.116575
3260.224,0.116576
3260.288,0.116568
3260.352,0.11657
3260.416,0.11656
3260.48,0.116549
3260.544,0.116544
3260.608,0.116537
3260.672,0.116539
3260.736,0.116547
3260.8,0.116551
3260.864,0.116562
3260.928,0.116567
3260.992,0.11658
3261.056,0.116587
3261.12,0.116591
3261.184,0.116595
3261.248,0.116607
3261.312,0.116612
3261.376,0.11661
3261.44,0.116601
3261.504,0.116605
3261.568,0.116609
3261.632,0.116615
3261.696,0.116617
3261.76,0.116631
3261.824,0.116646
3261.888,0.116651
3261.952,0.11666
3262.016,0.116664
3262.08,0.116683
3262.144,0.116699
3262.208,0.116746
3262.272,0.11675
3262.336,0.116751
3262.4,0.116743
3262.464,0.116725
3262.528,0.116724
3262.592,0.11672
3262.656,0.116702
3262.72,0.116702
3262.784,0.1167
3262.848,0.116687
3262.912,0.116677
3262.976,0.116666
3263.04,0.116655
3263.104,0.116651
3263.168,0.116656
3263.232,0.116655
3263.296,0.116654
3263.36,0.116661
3263.424,0.11666
3263.488,0.116661
3263.552,0.116663
3263.616,0.116666
3263.68,0.116666
3263.744,0.116684
3263.808,0.116713
3263.872,0.11676
3263.936,0.116811
3264,0.116859
3264.064,0.116887
3264.128,0.116882
3264.192,0.116845
3264.256,0.116796
3264.32,0.116745
3264.384,0.116696
3264.448,0.116599
3264.512,0.116551
3264.576,0.11653
3264.64,0.116533
3264.704,0.11657
3264.768,0.116621
3264.832,0.116679
3264.896,0.116725
3264.96,0.11677
3265.024,0.116826
3265.088,0.116911
3265.152,0.117015
3265.216,0.117012
3265.28,0.116975
3265.344,0.116919
3265.408,0.116861
3265.472,0.116812
3265.536,0.11677
3265.6,0.116743
3265.664,0.116716
3265.728,0.116692
3265.792,0.116684
3265.856,0.116693
3265.92,0.11672
3265.984,0.116744
3266.048,0.116767
3266.112,0.116781
3266.176,0.116801
3266.24,0.116821
3266.304,0.116825
3266.368,0.116818
3266.432,0.11681
3266.496,0.116806
3266.56,0.116809
3266.624,0.116838
3266.688,0.116864
3266.752,0.116887
3266.816,0.11691
3266.88,0.116929
3266.944,0.116945
3267.008,0.116951
3267.072,0.116959
3267.136,0.116969
3267.2,0.116973
3267.264,0.116976
3267.328,0.116975
3267.392,0.116991
3267.456,0.117005
3267.52,0.117026
3267.584,0.11703
3267.648,0.117043
3267.712,0.117054
3267.776,0.117069
3267.84,0.117085
3267.904,0.117107
3267.968,0.117127
3268.032,0.11715
3268.096,0.117184
3268.16,0.117197
3268.224,0.117221
3268.288,0.117258
3268.352,0.117363
3268.416,0.117673
3268.48,0.118519
3268.544,0.120772
3268.608,0.126694
3268.672,0.142001
3268.736,0.179827
3268.8,0.41665
3268.864,0.61945
3268.928,0.806302
3268.992,0.927971
3269.056,0.987303
3269.12,1.008476
3269.184,1.010391
3269.248,1.003144
3269.312,0.991444
3269.376,0.977441
3269.44,0.962151
3269.504,0.946032
3269.568,0.912249
3269.632,0.894788
3269.696,0.877014
3269.76,0.858955
3269.824,0.840636
3269.888,0.822078
3269.952,0.803314
3270.016,0.784383
3270.08,0.765349
3270.144,0.74617
3270.208,0.726867
3270.272,0.688036
3270.336,0.668547
3270.4,0.649039
3270.464,0.629544
3270.528,0.610096
3270.592,0.590744
3270.656,0.571513
3270.72,0.552395
3270.784,0.533453
3270.848,0.514714
3270.912,0.496177
3270.976,0.4779
3271.04,0.442307
3271.104,0.425036
3271.168,0.408187
3271.232,0.391802
3271.296,0.375898
3271.36,0.360497
3271.424,0.345626
3271.488,0.331318
3271.552,0.31759
3271.616,0.304464
3271.68,0.291976
3271.744,0.268846
3271.808,0.258239
3271.872,0.248254
3271.936,0.238889
3272,0.230147
3272.064,0.221972
3272.128,0.214367
3272.192,0.207296
3272.256,0.200734
3272.32,0.19466
3272.384,0.189055
3272.448,0.183876
3272.512,0.174682
3272.576,0.170614
3272.64,0.16688
3272.704,0.16344
3272.768,0.160281
3272.832,0.157396
3272.896,0.154739
3272.96,0.152288
3273.024,0.150029
3273.088,0.147954
3273.152,0.146045
3273.216,0.142662
3273.28,0.141166
3273.344,0.139782
3273.408,0.13851
3273.472,0.137328
3273.536,0.136239
3273.6,0.135221
3273.664,0.13427
3273.728,0.133383
3273.792,0.132561
3273.856,0.131797
3273.92,0.13108
3273.984,0.129786
3274.048,0.129207
3274.112,0.128663
3274.176,0.128152
3274.24,0.127673
3274.304,0.127224
3274.368,0.126808
3274.432,0.126417
3274.496,0.126042
3274.56,0.125688
3274.624,0.12537
3274.688,0.124793
3274.752,0.124521
3274.816,0.124257
3274.88,0.124001
3274.944,0.123755
3275.008,0.12352
3275.072,0.123298
3275.136,0.123083
3275.2,0.122875
3275.264,0.122685
3275.328,0.1225
3275.392,0.122317
3275.456,0.122
3275.52,0.121856
3275.584,0.121715
3275.648,0.121581
3275.712,0.121456
3275.776,0.121339
3275.84,0.121232
3275.904,0.121126
3275.968,0.121022
3276.032,0.120926
3276.096,0.120832
3276.16,0.120648
3276.224,0.120562
3276.288,0.12049
3276.352,0.120425
3276.416,0.120356
3276.48,0.12029
3276.544,0.120229
3276.608,0.120161
3276.672,0.120103
3276.736,0.12005
3276.8,0.119988
3276.864,0.119851
3276.928,0.11979
3276.992,0.11973
3277.056,0.119678
3277.12,0.11961
3277.184,0.119548
3277.248,0.119503
3277.312,0.119454
3277.376,0.119418
3277.44,0.119393
3277.504,0.119367
3277.568,0.119355
3277.632,0.119309
3277.696,0.119284
3277.76,0.119253
3277.824,0.11923
3277.888,0.119205
3277.952,0.11917
3278.016,0.119136
3278.08,0.119109
3278.144,0.119087
3278.208,0.119064
3278.272,0.119037
3278.336,0.118989
3278.4,0.118965
3278.464,0.118955
3278.528,0.118936
3278.592,0.118911
3278.656,0.118897
3278.72,0.118892
3278.784,0.118877
3278.848,0.118871
3278.912,0.118867
3278.976,0.118857
3279.04,0.118847
3279.104,0.118852
3279.168,0.118853
3279.232,0.118847
3279.296,0.118846
3279.36,0.118837
3279.424,0.11883
3279.488,0.118812
3279.552,0.118796
3279.616,0.118777
3279.68,0.118757
3279.744,0.118734
3279.808,0.118714
3279.872,0.118699
3279.936,0.118689
3280,0.118686
3280.064,0.11867
3280.128,0.118655
3280.192,0.118639
3280.256,0.118627
3280.32,0.118617
3280.384,0.1186
3280.448,0.11859
3280.512,0.118575
3280.576,0.118558
3280.64,0.118554
3280.704,0.118544
3280.768,0.11854
3280.832,0.118527
3280.896,0.118514
3280.96,0.118506
3281.024,0.118506
3281.088,0.118503
3281.152,0.118494
3281.216,0.118482
3281.28,0.118462
3281.344,0.118447
3281.408,0.118436
3281.472,0.118422
3281.536,0.118404
3281.6,0.118384
3281.664,0.118359
3281.728,0.118337
3281.792,0.118326
3281.856,0.118311
3281.92,0.118287
3281.984,0.11828
3282.048,0.118288
3282.112,0.118293
3282.176,0.118298
3282.24,0.118298
3282.304,0.1183
3282.368,0.118306
3282.432,0.118307
3282.496,0.118309
3282.56,0.118312
3282.624,0.118316
3282.688,0.118313
3282.752,0.118308
3282.816,0.118304
3282.88,0.1183
3282.944,0.118303
3283.008,0.118298
3283.072,0.118286
3283.136,0.11828
3283.2,0.118281
3283.264,0.118275
3283.328,0.118259
3283.392,0.118253
3283.456,0.118247
3283.52,0.118243
3283.584,0.118236
3283.648,0.118235
3283.712,0.118233
3283.776,0.118238
3283.84,0.118243
3283.904,0.118237
3283.968,0.118228
3284.032,0.118226
3284.096,0.118238
3284.16,0.118248
3284.224,0.118259
3284.288,0.11827
3284.352,0.11828
3284.416,0.11829
3284.48,0.118292
3284.544,0.118286
3284.608,0.118272
3284.672,0.118258
3284.736,0.118247
3284.8,0.11824
3284.864,0.118232
3284.928,0.118221
3284.992,0.11821
3285.056,0.118197
3285.12,0.11819
3285.184,0.118184
3285.248,0.118178
3285.312,0.118179
3285.376,0.118183
3285.44,0.118185
3285.504,0.118187
3285.568,0.118202
3285.632,0.118205
3285.696,0.118226
3285.76,0.118238
3285.824,0.118246
3285.888,0.118259
3285.952,0.118259
3286.016,0.118261
3286.08,0.118267
3286.144,0.118277
3286.208,0.11828
3286.272,0.118279
3286.336,0.118283
3286.4,0.118272
3286.464,0.118282
3286.528,0.118279
3286.592,0.118277
3286.656,0.118279
3286.72,0.118275
3286.784,0.11828
3286.848,0.118283
3286.912,0.118288
3286.976,0.11829
3287.04,0.118293
3287.104,0.118307
3287.168,0.118309
3287.232,0.118315
3287.296,0.118317
3287.36,0.118315
3287.424,0.118315
3287.488,0.118326
3287.552,0.118323
3287.616,0.11832
3287.68,0.118314
3287.744,0.118313
3287.808,0.118312
3287.872,0.118308
3287.936,0.118309
3288,0.118304
3288.064,0.1183
3288.128,0.118296
3288.192,0.118299
3288.256,0.118293
3288.32,0.118287
3288.384,0.118281
3288.448,0.118281
3288.512,0.118278
3288.576,0.118273
3288.64,0.118284
3288.704,0.118285
3288.768,0.118279
3288.832,0.118271
3288.896,0.118274
3288.96,0.118282
3289.024,0.118279
3289.088,0.118285
3289.152,0.118287
3289.216,0.118287
3289.28,0.118297
3289.344,0.118301
3289.408,0.118295
3289.472,0.118303
3289.536,0.118307
3289.6,0.118305
3289.664,0.11831
3289.728,0.118328
3289.792,0.118341
3289.856,0.118341
3289.92,0.11835
3289.984,0.118357
3290.048,0.11836
3290.112,0.11839
3290.176,0.118427
3290.24,0.118467
3290.304,0.118504
3290.368,0.118542
3290.432,0.118597
3290.496,0.118636
3290.56,0.118672
3290.624,0.118725
3290.688,0.118777
3290.752,0.118827
3290.816,0.118959
3290.88,0.119031
3290.944,0.119114
3291.008,0.11921
3291.072,0.119307
3291.136,0.119385
3291.2,0.119456
3291.264,0.11953
3291.328,0.119596
3291.392,0.119673
3291.456,0.119743
3291.52,0.119804
3291.584,0.119911
3291.648,0.119948
3291.712,0.119986
3291.776,0.120014
3291.84,0.12001
3291.904,0.120013
3291.968,0.120014
3292.032,0.120007
3292.096,0.119993
3292.16,0.119963
3292.224,0.119931
3292.288,0.119831
3292.352,0.119768
3292.416,0.119698
3292.48,0.119633
3292.544,0.119568
3292.608,0.119502
3292.672,0.119457
3292.736,0.11944
3292.8,0.119436
3292.864,0.119452
3292.928,0.119468
3292.992,0.119472
3293.056,0.119446
3293.12,0.11943
3293.184,0.119415
3293.248,0.119408
3293.312,0.119397
3293.376,0.119375
3293.44,0.119341
3293.504,0.119307
3293.568,0.119278
3293.632,0.119242
3293.696,0.119201
3293.76,0.119111
3293.824,0.119071
3293.888,0.119041
3293.952,0.119024
3294.016,0.119007
3294.08,0.118985
3294.144,0.118954
3294.208,0.118916
3294.272,0.118879
3294.336,0.118841
3294.4,0.118803
3294.464,0.118777
3294.528,0.118725
3294.592,0.11872
3294.656,0.118728
3294.72,0.118733
3294.784,0.118743
3294.848,0.118746
3294.912,0.118745
3294.976,0.118753
3295.04,0.118759
3295.104,0.118762
3295.168,0.118772
3295.232,0.11878
3295.296,0.11878
3295.36,0.118795
3295.424,0.118807
3295.488,0.118817
3295.552,0.118825
3295.616,0.118831
3295.68,0.118848
3295.744,0.118855
3295.808,0.118851
3295.872,0.118856
3295.936,0.118882
3296,0.11889
3296.064,0.118901
3296.128,0.118923
3296.192,0.118935
3296.256,0.118932
3296.32,0.11892
3296.384,0.118917
3296.448,0.118907
3296.512,0.118892
3296.576,0.118881
3296.64,0.118884
3296.704,0.118864
3296.768,0.118862
3296.832,0.118869
3296.896,0.118866
3296.96,0.118858
3297.024,0.118859
3297.088,0.118853
3297.152,0.118845
3297.216,0.118831
3297.28,0.118815
3297.344,0.1188
3297.408,0.118775
3297.472,0.11877
3297.536,0.11876
3297.6,0.118755
3297.664,0.118749
3297.728,0.118756
3297.792,0.118764
3297.856,0.118751
3297.92,0.118755
3297.984,0.118765
3298.048,0.118769
3298.112,0.118778
3298.176,0.118803
3298.24,0.118823
3298.304,0.11884
3298.368,0.11885
3298.432,0.11886
3298.496,0.118869
3298.56,0.118877
3298.624,0.118889
3298.688,0.1189
3298.752,0.118906
3298.816,0.118909
3298.88,0.118906
3298.944,0.118897
3299.008,0.118893
3299.072,0.118887
3299.136,0.118869
3299.2,0.118847
3299.264,0.118824
3299.328,0.118806
3299.392,0.11879
3299.456,0.118776
3299.52,0.118775
3299.584,0.118773
3299.648,0.118775
3299.712,0.118779
3299.776,0.118788
3299.84,0.118791
3299.904,0.118801
3299.968,0.118815
3300.032,0.118829
3300.096,0.118848
3300.16,0.118859
3300.224,0.118863
3300.288,0.118863
3300.352,0.118848
3300.416,0.118836
3300.48,0.118828
3300.544,0.118826
3300.608,0.118825
3300.672,0.118829
3300.736,0.11883
3300.8,0.118833
3300.864,0.118832
3300.928,0.118834
3300.992,0.11883
3301.056,0.118827
3301.12,0.118841
3301.184,0.118847
3301.248,0.118861
3301.312,0.118868
3301.376,0.118865
3301.44,0.118863
3301.504,0.118855
3301.568,0.118854
3301.632,0.118847
3301.696,0.118835
3301.76,0.118821
3301.824,0.118792
3301.888,0.118788
3301.952,0.118795
3302.016,0.118805
3302.08,0.118816
3302.144,0.118831
3302.208,0.118862
3302.272,0.118889
3302.336,0.118905
3302.4,0.118914
3302.464,0.118931
3302.528,0.118941
3302.592,0.118957
3302.656,0.118979
3302.72,0.118992
3302.784,0.11901
3302.848,0.119028
3302.912,0.119047
3302.976,0.119068
3303.04,0.119075
3303.104,0.119085
3303.168,0.119095
3303.232,0.119102
3303.296,0.119125
3303.36,0.119137
3303.424,0.119141
3303.488,0.119141
3303.552,0.119143
3303.616,0.119154
3303.68,0.119156
3303.744,0.11914
3303.808,0.119137
3303.872,0.119153
3303.936,0.119155
3304,0.119152
3304.064,0.119155
3304.128,0.119153
3304.192,0.119147
3304.256,0.119139
3304.32,0.119137
3304.384,0.119137
3304.448,0.119133
3304.512,0.119125
3304.576,0.119124
3304.64,0.11912
3304.704,0.119116
3304.768,0.119103
3304.832,0.119096
3304.896,0.119093
3304.96,0.119097
3305.024,0.119092
3305.088,0.119086
3305.152,0.119078
3305.216,0.119074
3305.28,0.119079
3305.344,0.119083
3305.408,0.119084
3305.472,0.119095
3305.536,0.119106
3305.6,0.119106
3305.664,0.119122
3305.728,0.119132
3305.792,0.119144
3305.856,0.119152
3305.92,0.119165
3305.984,0.119174
3306.048,0.119182
3306.112,0.119189
3306.176,0.119204
3306.24,0.119217
3306.304,0.119223
3306.368,0.119228
3306.432,0.119228
3306.496,0.119229
3306.56,0.119231
3306.624,0.11923
3306.688,0.119233
3306.752,0.11923
3306.816,0.119233
3306.88,0.119235
3306.944,0.11923
3307.008,0.11923
3307.072,0.119227
3307.136,0.119235
3307.2,0.119231
3307.264,0.119219
3307.328,0.119214
3307.392,0.119205
3307.456,0.119196
3307.52,0.119183
3307.584,0.119174
3307.648,0.11917
3307.712,0.119142
3307.776,0.119127
3307.84,0.119116
3307.904,0.119114
3307.968,0.11911
3308.032,0.119106
3308.096,0.119108
3308.16,0.11912
3308.224,0.119136
3308.288,0.119149
3308.352,0.119164
3308.416,0.119191
3308.48,0.119193
3308.544,0.119186
3308.608,0.119184
3308.672,0.119191
3308.736,0.119191
3308.8,0.119193
3308.864,0.119195
3308.928,0.119203
3308.992,0.119222
3309.056,0.119231
3309.12,0.119243
3309.184,0.119264
3309.248,0.119281
3309.312,0.119291
3309.376,0.119302
3309.44,0.119317
3309.504,0.119332
3309.568,0.11934
3309.632,0.119352
3309.696,0.11936
3309.76,0.119369
3309.824,0.119377
3309.888,0.119397
3309.952,0.119415
3310.016,0.119424
3310.08,0.119429
3310.144,0.119437
3310.208,0.119446
3310.272,0.11946
3310.336,0.119466
3310.4,0.119466
3310.464,0.119469
3310.528,0.119467
3310.592,0.119465
3310.656,0.119465
3310.72,0.119468
3310.784,0.119474
3310.848,0.119473
3310.912,0.119469
3310.976,0.119478
3311.04,0.119485
3311.104,0.119489
3311.168,0.119488
3311.232,0.119494
3311.296,0.119497
3311.36,0.119512
3311.424,0.119514
3311.488,0.119515
3311.552,0.119516
3311.616,0.119526
3311.68,0.119527
3311.744,0.119527
3311.808,0.119526
3311.872,0.11951
3311.936,0.119504
3312,0.119503
3312.064,0.119504
3312.128,0.119476
3312.192,0.119467
3312.256,0.11946
3312.32,0.119449
3312.384,0.119439
3312.448,0.119442
3312.512,0.119444
3312.576,0.11944
3312.64,0.11943
3312.704,0.119427
3312.768,0.119426
3312.832,0.119441
3312.896,0.119458
3312.96,0.119476
3313.024,0.119494
3313.088,0.119518
3313.152,0.119531
3313.216,0.11953
3313.28,0.11953
3313.344,0.119533
3313.408,0.119534
3313.472,0.119536
3313.536,0.119528
3313.6,0.11954
3313.664,0.119541
3313.728,0.119537
3313.792,0.119534
3313.856,0.119538
3313.92,0.11954
3313.984,0.119536
3314.048,0.119537
3314.112,0.119537
3314.176,0.119524
3314.24,0.119523
3314.304,0.119528
3314.368,0.119532
3314.432,0.11954
3314.496,0.119553
3314.56,0.11957
3314.624,0.119579
3314.688,0.119595
3314.752,0.119616
3314.816,0.119638
3314.88,0.119661
3314.944,0.119683
3315.008,0.119702
3315.072,0.119732
3315.136,0.119748
3315.2,0.119757
3315.264,0.119772
3315.328,0.119797
3315.392,0.119817
3315.456,0.119835
3315.52,0.119855
3315.584,0.119881
3315.648,0.119901
3315.712,0.119916
3315.776,0.11995
3315.84,0.119955
3315.904,0.119962
3315.968,0.119967
3316.032,0.119962
3316.096,0.119957
3316.16,0.119947
3316.224,0.119939
3316.288,0.119926
3316.352,0.119913
3316.416,0.11991
3316.48,0.119909
3316.544,0.119899
3316.608,0.1199
3316.672,0.119909
3316.736,0.119906
3316.8,0.119915
3316.864,0.119926
3316.928,0.119913
3316.992,0.119911
3317.056,0.119916
3317.12,0.119914
3317.184,0.119912
3317.248,0.119904
3317.312,0.11991
3317.376,0.119921
3317.44,0.119918
3317.504,0.119906
3317.568,0.119906
3317.632,0.11991
3317.696,0.119904
3317.76,0.119902
3317.824,0.119895
3317.888,0.119884
3317.952,0.119883
3318.016,0.119884
3318.08,0.119881
3318.144,0.119873
3318.208,0.119864
3318.272,0.119856
3318.336,0.119853
3318.4,0.119846
3318.464,0.11985
3318.528,0.119855
3318.592,0.119844
3318.656,0.119833
3318.72,0.119821
3318.784,0.119818
3318.848,0.119817
3318.912,0.119816
3318.976,0.119814
3319.04,0.119824
3319.104,0.119829
3319.168,0.119833
3319.232,0.119838
3319.296,0.119835
3319.36,0.119838
3319.424,0.119844
3319.488,0.119855
3319.552,0.119859
3319.616,0.119857
3319.68,0.119859
3319.744,0.119869
3319.808,0.119874
3319.872,0.11989
3319.936,0.119896
3320,0.119905
3320.064,0.119912
3320.128,0.119913
3320.192,0.119925
3320.256,0.119932
3320.32,0.119934
3320.384,0.119939
3320.448,0.119943
3320.512,0.11995
3320.576,0.119955
3320.64,0.119961
3320.704,0.119972
3320.768,0.119981
3320.832,0.119993
3320.896,0.120041
3320.96,0.120061
3321.024,0.120094
3321.088,0.120117
3321.152,0.120134
3321.216,0.120142
3321.28,0.120146
3321.344,0.120163
3321.408,0.120183
3321.472,0.120192
3321.536,0.120205
3321.6,0.120218
3321.664,0.120211
3321.728,0.120213
3321.792,0.12021
3321.856,0.120202
3321.92,0.120188
3321.984,0.120181
3322.048,0.120181
3322.112,0.120186
3322.176,0.120183
3322.24,0.120174
3322.304,0.12017
3322.368,0.120148
3322.432,0.120133
3322.496,0.120113
3322.56,0.1201
3322.624,0.120085
3322.688,0.120077
3322.752,0.120068
3322.816,0.120056
3322.88,0.120052
3322.944,0.120057
3323.008,0.120062
3323.072,0.120053
3323.136,0.12007
3323.2,0.120082
3323.264,0.120099
3323.328,0.120105
3323.392,0.120109
3323.456,0.12012
3323.52,0.120137
3323.584,0.120146
3323.648,0.12015
3323.712,0.120155
3323.776,0.120158
3323.84,0.120151
3323.904,0.12013
3323.968,0.120109
3324.032,0.120094
3324.096,0.120068
3324.16,0.120041
3324.224,0.120032
3324.288,0.120025
3324.352,0.120023
3324.416,0.120024
3324.48,0.120035
3324.544,0.120046
3324.608,0.120078
3324.672,0.120096
3324.736,0.120107
3324.8,0.120117
3324.864,0.120132
3324.928,0.120143
3324.992,0.12015
3325.056,0.120157
3325.12,0.120161
3325.184,0.120169
3325.248,0.120179
3325.312,0.120193
3325.376,0.120211
3325.44,0.120223
3325.504,0.12023
3325.568,0.12024
3325.632,0.120232
3325.696,0.120219
3325.76,0.120197
3325.824,0.120172
3325.888,0.120143
3325.952,0.120117
3326.016,0.120104
3326.08,0.120073
3326.144,0.120061
3326.208,0.120062
3326.272,0.120073
3326.336,0.120081
3326.4,0.12009
3326.464,0.120099
3326.528,0.120097
3326.592,0.120096
3326.656,0.120104
3326.72,0.120116
3326.784,0.120152
3326.848,0.120168
3326.912,0.120175
3326.976,0.120173
3327.04,0.120184
3327.104,0.120202
3327.168,0.12022
3327.232,0.120224
3327.296,0.120239
3327.36,0.120252
3327.424,0.120265
3327.488,0.120293
3327.552,0.120295
3327.616,0.120308
3327.68,0.120316
3327.744,0.120309
3327.808,0.120295
3327.872,0.120279
3327.936,0.120262
3328,0.120249
3328.064,0.120247
3328.128,0.120252
3328.192,0.120264
3328.256,0.120306
3328.32,0.120326
3328.384,0.120344
3328.448,0.120366
3328.512,0.120386
3328.576,0.120411
3328.64,0.120441
3328.704,0.120469
3328.768,0.120501
3328.832,0.120519
3328.896,0.120536
3328.96,0.120564
3329.024,0.120587
3329.088,0.120625
3329.152,0.120653
3329.216,0.120671
3329.28,0.120677
3329.344,0.120669
3329.408,0.120656
3329.472,0.120641
3329.536,0.120626
3329.6,0.120617
3329.664,0.120601
3329.728,0.120598
3329.792,0.120596
3329.856,0.120595
3329.92,0.120612
3329.984,0.120616
3330.048,0.120623
3330.112,0.120625
3330.176,0.120618
3330.24,0.120597
3330.304,0.120579
3330.368,0.120569
3330.432,0.120554
3330.496,0.120553
3330.56,0.120541
3330.624,0.120551
3330.688,0.120577
3330.752,0.120606
3330.816,0.120606
3330.88,0.1206
3330.944,0.120606
3331.008,0.120607
3331.072,0.120625
3331.136,0.120651
3331.2,0.120681
3331.264,0.120677
3331.328,0.120654
3331.392,0.120603
3331.456,0.120547
3331.52,0.120514
3331.584,0.120501
3331.648,0.120487
3331.712,0.120467
3331.776,0.120428
3331.84,0.120395
3331.904,0.120345
3331.968,0.120324
3332.032,0.120299
3332.096,0.120285
3332.16,0.120272
3332.224,0.120264
3332.288,0.120264
3332.352,0.120314
3332.416,0.120397
3332.48,0.120469
3332.544,0.120503
3332.608,0.120506
3332.672,0.120494
3332.736,0.120502
3332.8,0.120512
3332.864,0.120542
3332.928,0.120584
3332.992,0.120607
3333.056,0.120627
3333.12,0.120626
3333.184,0.120611
3333.248,0.120595
3333.312,0.120581
3333.376,0.120548
3333.44,0.120513
3333.504,0.120494
3333.568,0.120478
3333.632,0.120471
3333.696,0.120483
3333.76,0.120502
3333.824,0.120519
3333.888,0.120549
3333.952,0.12058
3334.016,0.120601
3334.08,0.120616
3334.144,0.120599
3334.208,0.120572
3334.272,0.120546
3334.336,0.120538
3334.4,0.120532
3334.464,0.12053
3334.528,0.120547
3334.592,0.120553
3334.656,0.120562
3334.72,0.120575
3334.784,0.120597
3334.848,0.120636
3334.912,0.120651
3334.976,0.120663
3335.04,0.120682
3335.104,0.120706
3335.168,0.120725
3335.232,0.120733
3335.296,0.120735
3335.36,0.120746
3335.424,0.120757
3335.488,0.12076
3335.552,0.120762
3335.616,0.120783
3335.68,0.120804
3335.744,0.120807
3335.808,0.120809
3335.872,0.120809
3335.936,0.120807
3336,0.120804
3336.064,0.120811
3336.128,0.120831
3336.192,0.120857
3336.256,0.120888
3336.32,0.120882
3336.384,0.120856
3336.448,0.120829
3336.512,0.120801
3336.576,0.120777
3336.64,0.120744
3336.704,0.120728
3336.768,0.120706
3336.832,0.120688
3336.896,0.120693
3336.96,0.120696
3337.024,0.120693
3337.088,0.120683
3337.152,0.120677
3337.216,0.120675
3337.28,0.120677
3337.344,0.120693
3337.408,0.120715
3337.472,0.120743
3337.536,0.120773
3337.6,0.120797
3337.664,0.120816
3337.728,0.120825
3337.792,0.120837
3337.856,0.120832
3337.92,0.120841
3337.984,0.120832
3338.048,0.120828
3338.112,0.120817
3338.176,0.120787
3338.24,0.120755
3338.304,0.120714
3338.368,0.120687
3338.432,0.120668
3338.496,0.12062
3338.56,0.120609
3338.624,0.120592
3338.688,0.120579
3338.752,0.120571
3338.816,0.120566
3338.88,0.120565
3338.944,0.12057
3339.008,0.120567
3339.072,0.120559
3339.136,0.120548
3339.2,0.120538
3339.264,0.12052
3339.328,0.120506
3339.392,0.120494
3339.456,0.12049
3339.52,0.120484
3339.584,0.120476
3339.648,0.120487
3339.712,0.120499
3339.776,0.120501
3339.84,0.120504
3339.904,0.120508
3339.968,0.120522
3340.032,0.120525
3340.096,0.120535
3340.16,0.120549
3340.224,0.120567
3340.288,0.120582
3340.352,0.120599
3340.416,0.120615
3340.48,0.120633
3340.544,0.120656
3340.608,0.120674
3340.672,0.120689
3340.736,0.120716
3340.8,0.120713
3340.864,0.12072
3340.928,0.12073
3340.992,0.120737
3341.056,0.12075
3341.12,0.12077
3341.184,0.120788
3341.248,0.120806
3341.312,0.120831
3341.376,0.120849
3341.44,0.120885
3341.504,0.120901
3341.568,0.120924
3341.632,0.120946
3341.696,0.120968
3341.76,0.120993
3341.824,0.121008
3341.888,0.121026
3341.952,0.121044
3342.016,0.121058
3342.08,0.121065
3342.144,0.121077
3342.208,0.121089
3342.272,0.121093
3342.336,0.121106
3342.4,0.121107
3342.464,0.121112
3342.528,0.121116
3342.592,0.121124
3342.656,0.121136
3342.72,0.121153
3342.784,0.121174
3342.848,0.121186
3342.912,0.121222
3342.976,0.121234
3343.04,0.12125
3343.104,0.121265
3343.168,0.121281
3343.232,0.121298
3343.296,0.121309
3343.36,0.121319
3343.424,0.12134
3343.488,0.121356
3343.552,0.121367
3343.616,0.121387
3343.68,0.12141
3343.744,0.121416
3343.808,0.121431
3343.872,0.121441
3343.936,0.121447
3344,0.121448
3344.064,0.121455
3344.128,0.121475
